Customer ID,Recency,Frequency,Monetary,Segment,SegmentName
17586,618,1,167.4,0,At-Risk Customers
17587,627,1,181.66,0,At-Risk Customers
17588,99,7,2939.55,1,VIP Loyalists
17589,59,18,14049.87,1,VIP Loyalists
17590,1,3,1479.22,1,VIP Loyalists
17591,72,8,2776.67,1,VIP Loyalists
17592,738,1,148.3,0,At-Risk Customers
17593,3,11,8095.8,1,VIP Loyalists
17594,84,4,2497.88,1,VIP Loyalists
17595,11,2,388.79,1,VIP Loyalists
17596,22,13,4920.67,1,VIP Loyalists
17597,213,5,3484.09,1,VIP Loyalists
17598,380,1,409.98,0,At-Risk Customers
17599,477,1,52.05,0,At-Risk Customers
17600,17,1,161.67000000000002,1,VIP Loyalists
17601,238,2,421.48,1,VIP Loyalists
17602,1,14,7451.13,1,VIP Loyalists
17603,77,4,1793.48,1,VIP Loyalists
17604,216,6,945.93,1,VIP Loyalists
17605,589,1,160.75,0,At-Risk Customers
17606,736,1,87.30000000000001,0,At-Risk Customers
17607,375,1,333.81,0,At-Risk Customers
17608,32,4,498.53,1,VIP Loyalists
17609,40,11,1894.34,1,VIP Loyalists
17610,539,5,1529.49,0,At-Risk Customers
17611,6,28,8371.98,1,VIP Loyalists
17612,52,18,5394.86,1,VIP Loyalists
17613,22,14,4559.150000000001,1,VIP Loyalists
17614,56,1,390.07,1,VIP Loyalists
17615,129,6,733.2,1,VIP Loyalists
17616,173,4,1060.8,1,VIP Loyalists
17617,558,1,395.33,0,At-Risk Customers
17618,5,11,4073.24,1,VIP Loyalists
17619,311,1,218.52,0,At-Risk Customers
17620,59,1,81.44,1,VIP Loyalists
17621,20,6,3175.12,1,VIP Loyalists
17622,597,2,1130.21,0,At-Risk Customers
17623,32,7,2383.67,1,VIP Loyalists
17624,14,4,1568.63,1,VIP Loyalists
17625,17,8,6067.8,1,VIP Loyalists
17626,602,1,254.0,0,At-Risk Customers
17627,478,1,296.36,0,At-Risk Customers
17628,80,1,75.75,1,VIP Loyalists
17629,5,10,2455.52,1,VIP Loyalists
17630,169,2,503.6,1,VIP Loyalists
17631,1,7,998.49,1,VIP Loyalists
17633,30,7,2057.39,1,VIP Loyalists
17634,35,9,2361.9700000000003,1,VIP Loyalists
17635,423,3,1265.58,0,At-Risk Customers
17636,18,1,285.56,1,VIP Loyalists
17637,30,2,547.0600000000001,1,VIP Loyalists
17638,646,2,842.4,0,At-Risk Customers
17639,275,6,615.17,0,At-Risk Customers
17640,86,6,3168.94,1,VIP Loyalists
17642,119,5,1824.49,1,VIP Loyalists
17643,372,2,541.25,0,At-Risk Customers
17644,0,20,6028.6,1,VIP Loyalists
17646,218,12,4149.79,1,VIP Loyalists
17647,64,3,331.66,1,VIP Loyalists
17648,60,5,2216.37,1,VIP Loyalists
17649,137,3,1578.89,1,VIP Loyalists
17650,20,1,166.08,1,VIP Loyalists
17651,11,16,5703.52,1,VIP Loyalists
17652,24,12,4867.72,1,VIP Loyalists
17653,36,4,1207.56,1,VIP Loyalists
17654,276,1,117.55,0,At-Risk Customers
17655,10,9,3652.48,1,VIP Loyalists
17656,72,5,1674.69,1,VIP Loyalists
17657,429,1,126.0,0,At-Risk Customers
17658,25,2,595.42,1,VIP Loyalists
17659,16,14,3834.79,1,VIP Loyalists
17660,140,2,359.47,1,VIP Loyalists
17662,661,2,412.92,0,At-Risk Customers
17663,25,17,5175.83,1,VIP Loyalists
17664,18,4,1166.23,1,VIP Loyalists
17665,492,1,563.1,0,At-Risk Customers
17666,3,5,2047.8,1,VIP Loyalists
17667,65,9,3950.7,1,VIP Loyalists
17668,0,2,347.75,1,VIP Loyalists
17669,42,10,6142.35,1,VIP Loyalists
17670,227,1,205.7,1,VIP Loyalists
17671,15,5,2403.34,1,VIP Loyalists
17672,49,7,5778.63,1,VIP Loyalists
17673,1,13,4233.58,1,VIP Loyalists
17674,73,2,851.7,1,VIP Loyalists
17675,0,70,38259.6,2,Regular Customers
17676,3,10,2765.84,1,VIP Loyalists
17677,1,54,36692.91,1,VIP Loyalists
17678,263,2,599.76,0,At-Risk Customers
17679,52,7,3577.61,1,VIP Loyalists
17680,23,3,497.45,1,VIP Loyalists
17681,596,5,731.2,0,At-Risk Customers
17682,9,11,4456.78,1,VIP Loyalists
17683,385,3,819.01,0,At-Risk Customers
17684,43,1,239.41,1,VIP Loyalists
17685,16,12,5943.17,1,VIP Loyalists
17686,6,9,8296.81,1,VIP Loyalists
17687,420,1,432.68,0,At-Risk Customers
17688,393,1,304.2,0,At-Risk Customers
17689,387,2,317.08,0,At-Risk Customers
17690,29,20,7448.1,1,VIP Loyalists
17691,357,4,780.0500000000001,0,At-Risk Customers
17692,126,12,2975.8,1,VIP Loyalists
17693,136,1,200.47,1,VIP Loyalists
17694,141,3,1695.97,1,VIP Loyalists
17695,131,5,1746.04,1,VIP Loyalists
17696,37,27,7679.59,1,VIP Loyalists
17697,235,1,338.95,1,VIP Loyalists
17698,260,1,154.95,0,At-Risk Customers
17699,476,2,442.0,0,At-Risk Customers
17700,16,14,6679.97,1,VIP Loyalists
17701,252,1,417.95,0,At-Risk Customers
17702,29,6,3144.04,1,VIP Loyalists
17703,34,4,1094.84,1,VIP Loyalists
17704,168,2,885.19,1,VIP Loyalists
17705,2,11,2083.9,1,VIP Loyalists
17706,3,31,20749.98,1,VIP Loyalists
17707,184,8,609.3000000000001,1,VIP Loyalists
17708,187,4,887.9300000000001,1,VIP Loyalists
17709,169,5,671.01,1,VIP Loyalists
17710,423,1,293.5,0,At-Risk Customers
17711,10,2,385.1,1,VIP Loyalists
17712,44,1,522.91,1,VIP Loyalists
17713,381,4,1198.09,0,At-Risk Customers
17714,320,5,1410.18,0,At-Risk Customers
17715,200,2,489.6,1,VIP Loyalists
17716,22,24,15956.97,1,VIP Loyalists
17717,420,1,376.92,0,At-Risk Customers
17718,231,2,439.18,1,VIP Loyalists
17719,37,15,5396.04,1,VIP Loyalists
17720,25,10,2768.91,1,VIP Loyalists
17721,658,1,307.21000000000004,0,At-Risk Customers
17722,95,5,4430.36,1,VIP Loyalists
17723,126,7,3378.4000000000005,1,VIP Loyalists
17724,70,3,1033.0,1,VIP Loyalists
17725,15,11,3439.08,1,VIP Loyalists
17726,394,7,1092.06,0,At-Risk Customers
17727,14,1,1060.25,1,VIP Loyalists
17728,3,5,4238.76,1,VIP Loyalists
17729,595,1,438.65,0,At-Risk Customers
17730,2,20,7773.8,1,VIP Loyalists
17731,78,6,1708.99,1,VIP Loyalists
17732,372,8,2470.39,0,At-Risk Customers
17733,38,2,692.19,1,VIP Loyalists
17734,53,6,1442.32,1,VIP Loyalists
17735,1,26,17244.93,1,VIP Loyalists
17736,8,3,377.44,1,VIP Loyalists
17737,8,2,168.24,1,VIP Loyalists
17738,18,13,4183.56,1,VIP Loyalists
17739,11,18,7730.59,1,VIP Loyalists
17740,388,6,426.9,0,At-Risk Customers
17741,406,2,101.1,0,At-Risk Customers
17742,112,11,2098.48,1,VIP Loyalists
17743,447,1,229.2,0,At-Risk Customers
17744,3,7,2649.14,1,VIP Loyalists
17745,477,2,600.34,0,At-Risk Customers
17746,239,4,904.18,1,VIP Loyalists
17747,112,1,71.4,1,VIP Loyalists
17748,526,1,358.15,0,At-Risk Customers
17749,177,3,1026.18,1,VIP Loyalists
17750,4,9,1797.57,1,VIP Loyalists
17751,420,1,157.86,0,At-Risk Customers
17752,358,1,80.64,0,At-Risk Customers
17753,463,4,390.56,0,At-Risk Customers
17754,0,13,4577.53,1,VIP Loyalists
17756,375,3,733.7,0,At-Risk Customers
17757,0,56,9422.45,1,VIP Loyalists
17758,18,12,5012.53,1,VIP Loyalists
17759,16,5,1276.91,1,VIP Loyalists
17760,21,6,918.93,1,VIP Loyalists
17761,32,1,712.78,1,VIP Loyalists
17762,455,1,129.75,0,At-Risk Customers
17763,262,4,86.15,0,At-Risk Customers
17764,50,5,1623.64,1,VIP Loyalists
17765,158,4,530.8,1,VIP Loyalists
17766,380,2,299.61,0,At-Risk Customers
17767,14,2,413.05,1,VIP Loyalists
17768,7,7,3509.51,1,VIP Loyalists
17769,12,17,7103.08,1,VIP Loyalists
17770,198,5,1143.27,1,VIP Loyalists
17771,56,4,387.41,1,VIP Loyalists
17772,10,3,384.77,1,VIP Loyalists
17773,513,2,585.27,0,At-Risk Customers
17774,96,9,3328.05,1,VIP Loyalists
17775,254,1,56.4,0,At-Risk Customers
17776,386,2,338.56,0,At-Risk Customers
17777,24,3,665.86,1,VIP Loyalists
17778,661,1,197.7,0,At-Risk Customers
17779,20,3,658.57,1,VIP Loyalists
17780,666,3,352.91,0,At-Risk Customers
17781,158,2,188.02,1,VIP Loyalists
17782,382,2,679.02,0,At-Risk Customers
17783,71,3,379.91,1,VIP Loyalists
17784,549,1,112.86,0,At-Risk Customers
17785,52,3,403.38,1,VIP Loyalists
17786,84,2,278.74,1,VIP Loyalists
17787,152,4,2601.4700000000003,1,VIP Loyalists
17788,73,2,1117.9,1,VIP Loyalists
17789,280,2,397.15,0,At-Risk Customers
17790,26,20,2783.61,1,VIP Loyalists
17791,29,1,106.1,1,VIP Loyalists
17792,466,2,370.05,0,At-Risk Customers
17793,24,1,323.04,1,VIP Loyalists
17794,686,2,147.3,0,At-Risk Customers
17795,179,2,350.39,1,VIP Loyalists
17796,39,7,1361.99,1,VIP Loyalists
17797,21,8,1985.87,1,VIP Loyalists
17798,581,1,183.09,0,At-Risk Customers
17799,21,20,6341.89,1,VIP Loyalists
17800,36,9,1199.01,1,VIP Loyalists
17801,450,3,798.3299999999999,0,At-Risk Customers
17802,81,10,5053.12,1,VIP Loyalists
17803,391,1,184.66,0,At-Risk Customers
17804,375,3,385.23,0,At-Risk Customers
17805,73,2,927.03,1,VIP Loyalists
17806,10,1,546.04,1,VIP Loyalists
17807,394,3,437.87,0,At-Risk Customers
17808,548,4,262.64,0,At-Risk Customers
17809,15,20,11337.39,1,VIP Loyalists
17810,668,2,374.81,0,At-Risk Customers
17811,3,47,9609.8,1,VIP Loyalists
17812,12,7,1165.89,1,VIP Loyalists
17813,13,5,1770.88,1,VIP Loyalists
17814,374,2,1617.32,0,At-Risk Customers
17815,392,1,591.96,0,At-Risk Customers
17816,36,6,112.32,1,VIP Loyalists
17817,3,6,807.85,1,VIP Loyalists
17818,737,1,130.18,0,At-Risk Customers
17819,71,12,6612.52,1,VIP Loyalists
17820,373,1,183.56,0,At-Risk Customers
17821,405,1,334.62,0,At-Risk Customers
17822,419,5,2188.5,0,At-Risk Customers
17823,420,2,494.25,0,At-Risk Customers
17824,50,1,298.4,1,VIP Loyalists
17825,598,4,731.96,0,At-Risk Customers
17826,373,1,134.59,0,At-Risk Customers
17827,4,6,2388.05,1,VIP Loyalists
17828,22,4,1820.09,1,VIP Loyalists
17829,298,5,4756.74,0,At-Risk Customers
17830,1,3,398.7,1,VIP Loyalists
17831,32,1,35.400000000000006,1,VIP Loyalists
17832,49,1,155.37,1,VIP Loyalists
17833,722,1,342.36,0,At-Risk Customers
17834,414,2,730.47,0,At-Risk Customers
17835,2,3,350.64,1,VIP Loyalists
17836,46,1,110.21,1,VIP Loyalists
17837,41,8,1593.38,1,VIP Loyalists
17838,26,13,6722.900000000001,1,VIP Loyalists
17839,41,1,338.8,1,VIP Loyalists
17840,443,1,185.72,0,At-Risk Customers
17841,1,211,70884.07,2,Regular Customers
17842,601,1,430.69,0,At-Risk Customers
17843,302,2,326.23,0,At-Risk Customers
17844,106,1,51.56,1,VIP Loyalists
17845,554,4,598.19,0,At-Risk Customers
17846,84,1,2033.1,1,VIP Loyalists
17847,515,2,129.69,0,At-Risk Customers
17848,80,30,3650.9,1,VIP Loyalists
17849,217,8,1063.76,1,VIP Loyalists
17850,371,155,56600.08,2,Regular Customers
17851,421,6,1563.34,0,At-Risk Customers
17852,11,5,663.21,1,VIP Loyalists
17853,406,3,1608.19,0,At-Risk Customers
17854,184,6,1071.45,1,VIP Loyalists
17855,372,1,417.94,0,At-Risk Customers
17856,1,4,1418.03,1,VIP Loyalists
17857,3,24,28682.24,1,VIP Loyalists
17858,5,30,12797.65,1,VIP Loyalists
17859,304,1,148.21,0,At-Risk Customers
17860,368,4,1015.54,0,At-Risk Customers
17861,2,18,5127.69,1,VIP Loyalists
17862,323,4,1279.09,0,At-Risk Customers
17863,58,12,5745.2,1,VIP Loyalists
17864,12,5,924.32,1,VIP Loyalists
17865,30,46,26374.39,1,VIP Loyalists
17866,142,3,1134.95,1,VIP Loyalists
17867,29,15,1621.2800000000002,1,VIP Loyalists
17868,385,1,234.65,0,At-Risk Customers
17869,106,7,1036.16,1,VIP Loyalists
17870,1,13,3108.15,1,VIP Loyalists
17871,204,5,1118.99,1,VIP Loyalists
17872,381,1,235.87,0,At-Risk Customers
17873,79,18,6515.88,1,VIP Loyalists
17874,184,6,683.46,1,VIP Loyalists
17875,687,1,167.1,0,At-Risk Customers
17876,399,3,3424.02,0,At-Risk Customers
17877,169,1,237.61,1,VIP Loyalists
17878,43,3,1412.33,1,VIP Loyalists
17879,173,1,178.51999999999998,1,VIP Loyalists
17880,364,3,824.9200000000001,0,At-Risk Customers
17881,303,1,133.35000000000002,0,At-Risk Customers
17882,378,2,313.46,0,At-Risk Customers
17883,2,7,995.85,1,VIP Loyalists
17884,3,20,3072.89,1,VIP Loyalists
17885,11,1,190.19,1,VIP Loyalists
17886,31,6,1608.38,1,VIP Loyalists
17887,128,1,111.35,1,VIP Loyalists
17888,20,25,1820.44,1,VIP Loyalists
17889,211,7,774.87,1,VIP Loyalists
17890,322,2,602.09,0,At-Risk Customers
17891,161,1,203.86,1,VIP Loyalists
17892,55,3,244.1,1,VIP Loyalists
17893,224,1,112.25,1,VIP Loyalists
17894,71,18,2453.38,1,VIP Loyalists
17895,43,1,98.0,1,VIP Loyalists
17896,22,1,256.32,1,VIP Loyalists
17897,172,9,2585.0,1,VIP Loyalists
17898,84,4,299.18,1,VIP Loyalists
17899,158,1,155.8,1,VIP Loyalists
17900,189,2,112.2,1,VIP Loyalists
17901,28,3,260.08,1,VIP Loyalists
17902,546,1,216.4,0,At-Risk Customers
17903,393,1,381.09,0,At-Risk Customers
17904,20,1,191.67,1,VIP Loyalists
17905,70,13,2383.52,1,VIP Loyalists
17906,246,1,72.9,1,VIP Loyalists
17907,640,1,291.76,0,At-Risk Customers
17908,373,5,1411.54,0,At-Risk Customers
17909,736,1,132.55,0,At-Risk Customers
17910,725,1,261.7,0,At-Risk Customers
17911,8,1,366.23,1,VIP Loyalists
17912,309,6,375.5,0,At-Risk Customers
17913,58,14,3479.64,1,VIP Loyalists
17914,3,1,336.43,1,VIP Loyalists
17915,550,1,242.13,0,At-Risk Customers
17916,628,2,43.87,0,At-Risk Customers
17917,44,3,341.28,1,VIP Loyalists
17918,500,3,396.39,0,At-Risk Customers
17919,87,2,1840.32,1,VIP Loyalists
17920,3,54,24516.46,1,VIP Loyalists
17921,63,10,2423.5,1,VIP Loyalists
17922,542,1,170.4,0,At-Risk Customers
17923,281,3,497.0,0,At-Risk Customers
17924,11,8,3536.7000000000003,1,VIP Loyalists
17925,372,1,488.16,0,At-Risk Customers
17926,132,5,1035.49,1,VIP Loyalists
17927,721,1,294.0,0,At-Risk Customers
17928,44,3,341.24,1,VIP Loyalists
17929,10,12,3082.1,1,VIP Loyalists
17930,35,13,4275.22,1,VIP Loyalists
17931,133,14,3437.29,1,VIP Loyalists
17932,28,3,1331.57,1,VIP Loyalists
17933,631,1,114.69,0,At-Risk Customers
17934,51,3,1049.15,1,VIP Loyalists
17935,137,7,686.14,1,VIP Loyalists
17936,4,1,389.84,1,VIP Loyalists
17937,8,7,4301.22,1,VIP Loyalists
17938,419,1,144.29,0,At-Risk Customers
17939,159,1,99.14,1,VIP Loyalists
17940,48,16,30393.19,1,VIP Loyalists
17941,130,4,1433.28,1,VIP Loyalists
17942,7,1,77.50000000000001,1,VIP Loyalists
17944,422,1,75.41,0,At-Risk Customers
17945,696,3,360.35,0,At-Risk Customers
17946,232,2,149.57999999999998,1,VIP Loyalists
17947,36,1,176.68,1,VIP Loyalists
17948,146,1,358.56000000000006,1,VIP Loyalists
17949,0,118,118628.08,2,Regular Customers
17950,71,7,1432.81,1,VIP Loyalists
17951,39,4,1636.0800000000002,1,VIP Loyalists
17952,377,4,819.61,0,At-Risk Customers
17953,539,1,160.82,0,At-Risk Customers
17954,4,19,3966.05,1,VIP Loyalists
17955,198,6,949.9,1,VIP Loyalists
17956,248,1,12.75,1,VIP Loyalists
17957,65,1,111.68,1,VIP Loyalists
17958,116,2,973.88,1,VIP Loyalists
17959,591,1,140.75,0,At-Risk Customers
17960,170,3,135.08,1,VIP Loyalists
17961,20,100,2995.54,2,Regular Customers
17962,141,4,687.42,1,VIP Loyalists
17963,470,4,651.51,0,At-Risk Customers
17964,31,2,733.46,1,VIP Loyalists
17965,37,29,7240.98,1,VIP Loyalists
17966,37,10,1974.42,1,VIP Loyalists
17967,371,2,357.29,0,At-Risk Customers
17968,373,4,888.04,0,At-Risk Customers
17969,165,20,2369.94,1,VIP Loyalists
17970,210,1,582.59,1,VIP Loyalists
17971,547,1,161.94,0,At-Risk Customers
17972,241,1,136.04,1,VIP Loyalists
17973,51,1,337.04,1,VIP Loyalists
17974,24,6,1858.06,1,VIP Loyalists
17975,14,24,7028.83,1,VIP Loyalists
17976,371,1,706.38,0,At-Risk Customers
17977,28,2,1565.63,1,VIP Loyalists
17978,364,4,1461.76,0,At-Risk Customers
17979,35,4,757.71,1,VIP Loyalists
17980,165,4,1033.42,1,VIP Loyalists
17981,410,1,239.12,0,At-Risk Customers
17982,680,1,138.18,0,At-Risk Customers
17983,394,1,171.71,0,At-Risk Customers
17984,144,5,1191.27,1,VIP Loyalists
17985,21,1,634.95,1,VIP Loyalists
17986,55,1,20.8,1,VIP Loyalists
17987,184,5,1003.64,1,VIP Loyalists
17988,11,14,489.54,1,VIP Loyalists
17989,378,1,228.83,0,At-Risk Customers
17990,236,6,1527.61,1,VIP Loyalists
17991,224,3,320.55,1,VIP Loyalists
17992,388,1,254.13,0,At-Risk Customers
17993,616,1,235.19,0,At-Risk Customers
17994,121,11,2313.32,1,VIP Loyalists
17995,281,3,495.48,0,At-Risk Customers
17996,379,3,482.33,0,At-Risk Customers
17997,73,8,1970.67,1,VIP Loyalists
17998,379,3,639.24,0,At-Risk Customers
17999,36,3,730.9,1,VIP Loyalists
18000,563,1,124.25,0,At-Risk Customers
18001,11,6,953.84,1,VIP Loyalists
18002,375,4,249.92,0,At-Risk Customers
18003,375,1,358.61,0,At-Risk Customers
18004,361,1,169.47,0,At-Risk Customers
18005,3,2,249.72,1,VIP Loyalists
18006,22,4,997.86,1,VIP Loyalists
18007,392,1,220.32,0,At-Risk Customers
18008,69,23,19787.13,1,VIP Loyalists
18009,234,8,2155.83,1,VIP Loyalists
18010,256,1,174.8,0,At-Risk Customers
18011,372,2,527.03,0,At-Risk Customers
18012,722,1,115.3,0,At-Risk Customers
18013,154,2,187.29,1,VIP Loyalists
18014,27,1,166.42,1,VIP Loyalists
18015,3,1,120.03,1,VIP Loyalists
18016,31,7,1960.46,1,VIP Loyalists
18017,80,4,688.0,1,VIP Loyalists
18018,107,4,297.99,1,VIP Loyalists
18019,51,1,38.45,1,VIP Loyalists
18020,543,1,190.48,0,At-Risk Customers
18021,509,2,227.06,0,At-Risk Customers
18022,35,5,1651.79,1,VIP Loyalists
18024,152,2,389.78,1,VIP Loyalists
18025,379,6,1177.72,0,At-Risk Customers
18026,500,2,2074.07,0,At-Risk Customers
18027,98,1,115.31,1,VIP Loyalists
18028,582,1,192.05,0,At-Risk Customers
18029,641,1,433.77,0,At-Risk Customers
18030,3,2,230.65,1,VIP Loyalists
18031,378,1,462.1,0,At-Risk Customers
18032,333,1,73.5,0,At-Risk Customers
18033,64,1,97.97,1,VIP Loyalists
18034,21,3,793.7,1,VIP Loyalists
18035,35,5,1276.74,1,VIP Loyalists
18036,31,11,1563.64,1,VIP Loyalists
18037,153,15,167.42,1,VIP Loyalists
18038,555,1,149.41,0,At-Risk Customers
18039,373,4,579.17,0,At-Risk Customers
18040,18,2,357.20000000000005,1,VIP Loyalists
18041,11,38,8752.38,1,VIP Loyalists
18042,53,2,281.15,1,VIP Loyalists
18043,24,3,875.97,1,VIP Loyalists
18044,3,18,3505.61,1,VIP Loyalists
18045,44,1,189.4,1,VIP Loyalists
18046,649,1,189.63,0,At-Risk Customers
18047,380,2,342.69,0,At-Risk Customers
18048,202,3,401.73,1,VIP Loyalists
18049,436,2,556.52,0,At-Risk Customers
18050,358,2,412.06,0,At-Risk Customers
18051,633,7,2282.28,0,At-Risk Customers
18052,564,1,10877.18,0,At-Risk Customers
18053,70,3,571.07,1,VIP Loyalists
18054,392,1,176.5,0,At-Risk Customers
18055,6,14,11195.57,1,VIP Loyalists
18056,287,2,554.6,0,At-Risk Customers
18057,392,3,1203.56,0,At-Risk Customers
18058,9,3,774.06,1,VIP Loyalists
18059,22,3,306.46,1,VIP Loyalists
18060,407,2,1185.46,0,At-Risk Customers
18061,21,28,6488.97,1,VIP Loyalists
18062,172,6,1632.67,1,VIP Loyalists
18063,390,2,186.6,0,At-Risk Customers
18064,132,11,4495.03,1,VIP Loyalists
18065,5,29,5866.63,1,VIP Loyalists
18066,74,3,1440.4,1,VIP Loyalists
18067,39,1,396.33,1,VIP Loyalists
18068,288,1,101.7,0,At-Risk Customers
18069,25,11,4540.56,1,VIP Loyalists
18070,668,1,314.1,0,At-Risk Customers
18071,257,6,1428.63,1,VIP Loyalists
18072,185,1,247.44,1,VIP Loyalists
18073,113,12,3877.52,1,VIP Loyalists
18074,373,2,1509.04,0,At-Risk Customers
18075,22,20,5783.29,1,VIP Loyalists
18076,379,1,151.49,0,At-Risk Customers
18077,7,18,4338.56,1,VIP Loyalists
18078,216,4,844.6,1,VIP Loyalists
18079,44,5,4242.75,1,VIP Loyalists
18080,18,2,1231.5,1,VIP Loyalists
18081,35,3,343.45,1,VIP Loyalists
18082,25,1,703.37,1,VIP Loyalists
18083,397,1,470.73,0,At-Risk Customers
18084,15,3,812.93,1,VIP Loyalists
18085,329,4,1645.75,0,At-Risk Customers
18086,273,1,101.34,0,At-Risk Customers
18087,97,17,14761.52,1,VIP Loyalists
18088,60,1,167.67000000000002,1,VIP Loyalists
18089,446,1,428.45,0,At-Risk Customers
18090,421,1,349.4,0,At-Risk Customers
18091,592,1,360.85,0,At-Risk Customers
18092,1,18,16179.44,1,VIP Loyalists
18093,92,8,4452.71,1,VIP Loyalists
18094,81,13,6391.52,1,VIP Loyalists
18095,312,5,2303.09,0,At-Risk Customers
18096,11,6,1805.28,1,VIP Loyalists
18097,7,11,4663.32,1,VIP Loyalists
18098,395,1,550.84,0,At-Risk Customers
18099,126,1,168.31,1,VIP Loyalists
18100,549,1,451.56,0,At-Risk Customers
18101,10,5,629.16,1,VIP Loyalists
18102,0,145,608821.65,3,Super VIPs
18103,548,1,105.8,0,At-Risk Customers
18104,36,1,754.64,1,VIP Loyalists
18105,37,1,113.48000000000002,1,VIP Loyalists
18106,329,6,1461.46,0,At-Risk Customers
18107,441,1,167.13,0,At-Risk Customers
18108,253,3,848.8100000000001,1,VIP Loyalists
18109,1,38,9893.96,1,VIP Loyalists
18110,19,2,435.43,1,VIP Loyalists
18111,588,1,405.85,0,At-Risk Customers
18112,11,4,775.96,1,VIP Loyalists
18113,368,1,152.64,0,At-Risk Customers
18114,289,1,220.1,0,At-Risk Customers
18115,697,1,9.7,0,At-Risk Customers
18116,67,13,2154.3,1,VIP Loyalists
18117,25,1,320.72,1,VIP Loyalists
18118,10,29,6733.22,1,VIP Loyalists
18119,367,1,362.24,0,At-Risk Customers
18120,213,1,111.15,1,VIP Loyalists
18121,148,2,673.1,1,VIP Loyalists
18122,7,6,1826.21,1,VIP Loyalists
18123,23,3,684.59,1,VIP Loyalists
18124,471,1,111.53,0,At-Risk Customers
18125,29,4,1142.99,1,VIP Loyalists
18126,60,1,206.83,1,VIP Loyalists
18127,18,4,561.53,1,VIP Loyalists
18128,536,1,420.04,0,At-Risk Customers
18129,242,1,112.55,1,VIP Loyalists
18130,14,3,1059.39,1,VIP Loyalists
18131,631,1,222.96,0,At-Risk Customers
18132,503,1,226.9,0,At-Risk Customers
18133,211,1,931.5,1,VIP Loyalists
18134,597,2,445.0,0,At-Risk Customers
18135,28,10,1249.62,1,VIP Loyalists
18136,62,5,1631.36,1,VIP Loyalists
18137,550,2,145.99,0,At-Risk Customers
18138,294,1,152.65,0,At-Risk Customers
18139,17,6,8438.34,1,VIP Loyalists
18140,473,1,536.41,0,At-Risk Customers
18141,401,2,882.47,0,At-Risk Customers
18142,156,2,1019.52,1,VIP Loyalists
18143,116,2,1000.16,1,VIP Loyalists
18144,7,19,5058.0,1,VIP Loyalists
18145,12,11,5617.79,1,VIP Loyalists
18146,140,2,160.35000000000002,1,VIP Loyalists
18147,45,2,179.33999999999995,1,VIP Loyalists
18148,646,1,114.1,0,At-Risk Customers
18149,50,7,1624.71,1,VIP Loyalists
18150,31,3,566.58,1,VIP Loyalists
18151,134,6,1879.44,1,VIP Loyalists
18152,645,1,426.69,0,At-Risk Customers
18153,658,1,246.22,0,At-Risk Customers
18154,2,5,932.6,1,VIP Loyalists
18155,74,3,371.62,1,VIP Loyalists
18156,12,2,941.17,1,VIP Loyalists
18157,570,1,215.35,0,At-Risk Customers
18158,8,2,453.4,1,VIP Loyalists
18159,300,1,530.15,0,At-Risk Customers
18160,56,3,1003.88,1,VIP Loyalists
18161,14,6,1803.1,1,VIP Loyalists
18162,731,1,379.16,0,At-Risk Customers
18163,583,1,728.84,0,At-Risk Customers
18164,36,1,399.65,1,VIP Loyalists
18165,176,1,302.46000000000004,1,VIP Loyalists
18166,623,1,175.5,0,At-Risk Customers
18167,22,3,1384.86,1,VIP Loyalists
18168,175,16,3770.27,1,VIP Loyalists
18169,60,1,202.65,1,VIP Loyalists
18170,32,9,2878.0,1,VIP Loyalists
18171,58,9,2437.31,1,VIP Loyalists
18172,14,52,17479.84,1,VIP Loyalists
18173,86,5,2696.36,1,VIP Loyalists
18174,6,2,162.5,1,VIP Loyalists
18175,675,1,176.1,0,At-Risk Customers
18176,357,1,476.35,0,At-Risk Customers
18177,30,9,2216.87,1,VIP Loyalists
18178,128,11,6103.74,1,VIP Loyalists
18179,8,8,2547.55,1,VIP Loyalists
18180,4,6,1843.75,1,VIP Loyalists
18181,23,5,1205.94,1,VIP Loyalists
18182,462,1,291.13,0,At-Risk Customers
18183,226,2,632.07,1,VIP Loyalists
18184,14,1,49.8,1,VIP Loyalists
18185,248,1,304.25,1,VIP Loyalists
18186,722,1,329.58,0,At-Risk Customers
18187,631,1,724.89,0,At-Risk Customers
18188,14,6,3280.59,1,VIP Loyalists
18189,77,3,1403.73,1,VIP Loyalists
18190,191,5,745.62,1,VIP Loyalists
18191,261,2,529.4,0,At-Risk Customers
18192,71,1,957.97,1,VIP Loyalists
18193,164,3,1207.35,1,VIP Loyalists
18194,81,6,4162.04,1,VIP Loyalists
18195,386,1,101.16,0,At-Risk Customers
18196,94,4,1464.31,1,VIP Loyalists
18197,575,1,230.1,0,At-Risk Customers
18198,3,17,5425.56,1,VIP Loyalists
18199,683,1,344.75,0,At-Risk Customers
